comment,CAMERA,SCREEN,GENERAL,STORAGE,PERFORMANCE,SERACC,BATTERY,PRICE,DESIGN,FEATURES,OTHERS
"mình mới mua đươc 2 ngày la máy đã bị lỗi, sac pin mới có 67% là báo đầy.. và được đổi cái khác sài đươc 10 ngay,, nói chung cái sao tạm ổn, pin sac nhanh nhưng 20-100% sac hơn 3h mới đầy, camera vừa đủ dùng..chơi game liên quân, fefai.. lâu tầm 1h may nóng, chơi lâu tự văn ra ngoài,, ko hiêu lý do... nói chung tien nào của đó...",2,0,2,0,1,0,2,2,0,0,0
"sau 1 tháng, cảm ứng nhảy lung tung, và sau 4 tháng cảm ứng càng tệ, nhảy loạn xạ.",0,0,0,0,0,0,0,0,0,1,1
Mới mua hawaii nova3 được 3 tháng thì máy nài ra đẹp thật.. Nhìn máy đã quá giá rẻ nữa.,0,0,0,0,0,0,0,3,3,0,0
"Máy đẹp,  nhìn sang trọng. Nhưng giá còn hơi cao,  tầm 7-8 triệu là ok.   Máy có MHL k vậy ad?",0,0,0,0,0,0,0,3,3,0,3
Máy khá ngon nhưng có đều giá lại quá gần với giá con Joy 2+ nên giá nó thấp tí là được chứ như vậy thì thêm 200k nữa mua Joy 2+ cho rồi,0,0,3,0,0,0,0,1,0,0,3
"Rất hài lòng với những sp samsung. 
Vì đây là sp thương hiệu. 
Có hỗ trợ sạc nhanh 
Giá tầm trung dễ mua",0,0,0,0,0,0,3,3,0,0,0
"Màu hình xấu,cấu hình chán, chụp hình 60m thua cái ip5s chân thành đừng nghe feedback của nhân viên TGDD mua xong bạn lo ngay trong tuần",1,1,0,0,1,0,0,0,0,0,1
"Vsmart Joy 3 pin trâu, màn hình hơi tối trong tầm giá này là ok. Nhân viên tư vấn tốt, thân thiện, máy mình mua bị lỗi nhận viên nhiệt tình cho đổi dù máy k có tại cửa hàng, phải chạy nợi khác về đổi. Mua đt tại thế giới di động gầp bồn binh cầu lấp vò, huyện lấp vò tỉnh đồng tháp.",0,1,0,0,0,0,3,2,0,0,3
Sao mua hàng ko có quà tặng nhỉ bán vẫn giá đấy mà ko bớt đc như là cãng hãng khác,0,0,0,0,0,0,0,0,0,0,0
"Mình mua được 4 tháng dùng rất ổn nhưng đến nay gặp tình trạng thẻ SD tự ngắt kết nối với máy, mình đã tháo ra và gắn lại được vài phút thì vẫn bị như cũ, không biết bị vấn đề gì",0,0,3,0,0,0,0,0,0,1,0
Máy không chụp ảnh màn hình được. Quá tệ lại bị đơ. Gọi điện thì phát loa ngoài. Lúc được lúc mất chụp ảnh mờ,1,0,1,0,1,0,0,0,0,1,0
Mới mua máy hôm quá để quá đêm tuột 2 phần trăm 100 còn 98 không haif lòng cho lắm,0,0,0,0,0,0,1,0,0,0,0
Mới mua tgdd ở hồ ngọc lãm máy rất đẹp cấu hình mạnh chơi các game nặng full setting pin rất trâu hơi ấm ko nóng nhân viên hài hước nhiệt tình ăn nói lịch sự,0,0,0,0,3,0,3,0,3,0,3
"Mình mua máy ở Tiên Phước, nhân viên tư vấn nhiệt tình. Dùng ổn. Nhưng thỉnh thoảng bị lỗi mạng 4G khi dùng cùng lúc với WIFI, bật đài FM bắt sóng tốt muốn dùng loa ngoài khi tắt màn hình phải bật sáng lại, nói chung còn thủ công, chưa được tối ưu hoa",0,1,3,0,0,0,0,0,0,1,3
"Máy cực tốt, pin cầm rất lâu,loa lớn không giống như review. Là sản phẩm nên mua. Nhân viên ở An Hiệp Châu Thành Bến Tre dễ thương. Cho luôn 5 sao",0,0,3,0,0,0,3,0,0,3,0
Iphone 7 plus rất tốt chơi game liên quân mượt mà vào game rất nhanh chơi mượt game nào của ok hết hiệu năng tuyệt vời,0,0,3,0,3,0,0,0,0,0,0
"Pin 5000 mà sài hết hơi nhanh,giá thì hơi cao so với máy á,mà lại k có sạc nhanh nữa... Có hơi thất vọng",0,0,1,0,0,0,1,1,0,0,0
"E có mua con này được gần nửa tháng mà sao thấy mỗi khi sạc pin máy nóng , cx ko phải nóng như khi chơi game nhưng vẫn cảm nhận rõ rệt , đó có phải bthg ko ạ , có ae nào bị giống mih ko ạ :(",0,0,0,0,0,0,1,0,0,0,3
Sp k có Gg nhưng thay thế bằng các ứng dụng mới. Các ứng dụng cài vào xài rất ổn định. Máy tầm thấp mà có tặng cả tai phone 🥰 Mình tải liên quân ở app Aurora chạy mượt . Nói chung ổn định không có vấn đề gì nên các fen đừng ngại nha 🤗,0,0,3,0,3,0,0,0,0,3,3
"Cho hỏi ai dùng a70 .như mình ko tưởng đổi máy này lau hêt pin dùng cả ngày....
Chỉ gởi mail. Lướt web. Ko choi games Thỉnh thoảng xem youtube. Ngày sạc 2lần. Mình tất hết chế ngầm...Chán thật",0,0,1,0,0,0,1,0,0,0,2
"Mọi thứ đều ổn, ngoại trừ pin. Pin ảo quá 4,500 mà thua cái J7 pro hồi xưa mình xài. Nói chung để 3G cả ngày chỉ nt zalo và Kakaotalk để làm việc thôi thì tới 20:pm thì còn 22%. Bạn nào ko quá so đo về pin thì mọi thứ con này ổn",0,0,3,0,0,0,1,0,0,0,2
"Máy ngon pin trâu cam cũng được chơi game miễn bàn, chỗ mình mua nhân viên phục vụ tốt . Xứng đáng vs số tiền bỏ ra",3,0,3,0,3,0,3,3,0,0,0
"Máy ngon nhất trong tất cả các máy cùng tầm giá, vụ gg có nhiều các xử lý nếu tìm hiểu. Mua được tuần xài cực thích.",0,0,3,0,0,0,0,2,0,0,3
"Tạm ổn , nhưng cái camera selfi chụp màu ám vàng vô cùng , ko biết do máy mình hay dòng máy này nó như vậy , con A50 của bạn mình cái cmr selfi củng ám vàng y như vậy , chán thật",1,0,2,0,0,0,0,0,0,0,2
5 sao cho note 10+ mình nhân viên tư vẫn rất nhiệt tình.sản phẩm rất tốt máy chạy mượt,0,0,3,0,3,0,0,0,0,0,0
Mình mua sản phẩm này được gần 1 tháng. Mấy ngày đầu máy sạc không có dấu hiệu nóng lắm nhưng dạo gần đây khi sạc máy rất nóng loa thì lúc to lúc nhỏ. Pin chạy ngầm vẫn khá ngốn dù bật chế độ quản lí pin. Mong nhận được phản hồi,0,0,0,0,0,0,1,0,0,1,1
Máy của tôi Vismart Live .Máy sau khi cập nhật phần mềm thì Map không điều hướng. Không dẫn đường. Thông báo như tin nhắn. Mesenger không có. Như thế không thể liên lạc thường xuyên được. Phải vào ứng dụng mới phát hiện là có tin hay không,0,0,0,0,1,0,0,0,0,1,1
Mua đợt đầu giá 2k29 ngon bổ rẻ trong tầm giá. Sử dụng gần 2 tháng thấy vẫn oke. Ae cứ hàng việt người việt ủng hộ để phát triển đất nước,0,0,3,0,0,0,0,3,0,0,0
"Máy dùng tạm ổn trong tầm giá, tản nhiệt hơi kém.
Về camera iso 3200 chụp thiếu sáng rất tốt, camera sau chỉ khoảng 12M không phải 48. pin sau một thời gian sử dụng có dấu hiệu xuống cấp, cụ thể là chơi PUBG bạn đầu 15%/h sau 4 tháng 20%/h (đã reset, cấu hình mượt-cao)",3,0,2,0,1,0,1,2,0,0,0
"Máy rất như mong đợi, thật tuyệt vời, chơi game không lo giật lag",0,0,3,0,3,0,0,0,0,0,0
Sai lầm lớn nhất khi mua đt redmi 9s . Goi Gọn 2 chu thất vọng . Hút mang yếu . Mat mạng lien tục  cái này chỉ tầm giá 4 triệu là vừa,0,0,1,0,0,0,0,1,0,1,0
"Sau bốn tháng sử dụng mình thấy điện thoại đơ đi nhiều
Pin tụt nhanh
Chip chơi game quá giật lag mặc dù ram 6gb
Và đặc biệt muốn mở khóa điện thoại phải ấn hai lần nút nguồn khá thất vọng nếu như được chọn lại mình sẽ chọn không mua",0,0,0,0,1,0,1,0,0,1,0
"Dạ máy rất tốt .nói chung là rất tốt không có gì để nói. pin trâu, sạc nhanh, chụp hình đẹp, chipset xịn",3,0,3,0,3,0,3,0,0,0,0
mặc dù mua máy qsd nhưng trải nghiệm rất tuyệt pin trâu chơi lq 1 trận bật gần max cấu hình mất có 3% / 13phút còn lại  xem youtube chụp ảnh nghe nhạc đều ok hết đó là ý kiến riêng của mk dùng trong 3 ngày (ko lên adr 10 vì nhiều ng phàn nàn) đặc biệt là nhân viên rất nhiệt tình và mấy chị ở đường 446 hữu hưng rất xinh nữa :))),0,0,3,0,3,0,3,0,0,0,0
Tầm giá này là quá ô kê rồi.mấy thánh còn đòi hỏi gì nữa? Điểm 10 cho sản phẩm🤪🤪🤪,0,0,3,0,0,0,0,2,0,0,3
Lúc em mua thì loa rất la rè đến tgdd em thử qua nhiều máy vẩn rè máy nào cũng vậy ...đến khi em cập nhựt phần mền thì hoàng toàn không còn rè nửa ...mà nghe hơi nhỏ hơn một chúc..còn phần gọi điện thoại phản hồi chậm quá rat mông khắc phục lợi lổi nầy,0,0,0,0,0,0,0,0,0,1,0
lúc nhận dt hộp thì đã ko còn nguyên .bạn tư vấn nói do đem về thì trưng bày trên kệ nên đem ra bán luôn đảm bảo hàng mới chưa qua sử dụng.bạn còn nói tất cả dt đều như vậy chỉ có iphone là hộp còn nguyên vẹn.thôi mình thích nên lấy lun.mình chỉ thắc mắc ngày mua 8/6/2020 mà ngày kích hoạt 31/5/2020,0,0,0,0,0,0,0,0,0,0,1
"Mình cũng nhận máy ngày 27/12  (do cv nên dùng máy tính nhiều hơn),mình thấy máy mau hết pin quá,trong khi mình chỉ sử dùng lên face book ,k chơi game",0,0,0,0,0,0,1,0,0,0,1
"Máy khá ngon biết cách dùng ko gì là ko thể, pin dùng lâu hay nhanh tụt do người dùng cả 😆😆",0,0,3,0,0,0,0,0,0,0,3
"Sử dụng rất đã, sài rất ngon, mượt mà s pen thì khỏi chê vào đâu đc màn hình tràn viền cực mỏng. Năm nay samsung làm rất tốt",0,0,3,0,3,0,0,0,3,0,0
Mới mua được hơn 1 tuần ... Mọi thứ đều ok ... Nhân viên phục vụ tận tình ... Trò truyện vui vẻ ... Dt thì quá ngon ... Để qua đêm có khi tụt 1% có khi k tụt ... Pin xài đc hơn 1 ngày (chỉ lướt face + youtube) mình xài khá nhìu ...,0,0,3,0,0,0,3,0,0,0,3
Cho e hoi iPhone 7Plus tra truoc 0 đ thoi gian tra góp trong 12 thang thi mỗi tháng phải trả bao nhieu ah,0,0,0,0,0,0,0,0,0,0,2
Rất nhiệt tình vs khách hàng điện thoại ok xem phim ok loa to với giá 1tr4 thì tui đã đc sổ hửu đt như ý .,0,0,3,0,3,0,0,3,0,3,0
Mới mua xong dùng khá ok hơi nóng máy tý chơi game liên quân tốt khá mượn cấu hình ngon trong tầm giá Nhân viên dmx nhiệt tình,0,0,3,0,2,0,0,2,0,0,0
Minh mua nhiều lan roi nv nhiệt tinh chu dao may thi OK lưot rất muot noi chung la hai long,0,0,3,0,3,0,0,0,0,0,3
Chơi game khá lag. Đáp ứng tốt nhu cầu cơ bản nghe gọi mạng xã hội lướt web ... nhân viên giao hàng phục vụ tận tình,0,0,0,0,1,0,0,0,0,3,0
"Pin hảo nhanh,máy cực kì nóng khi sạc và chơi game còn mọi thứ khác thì ổnnnnnnnnn",0,0,3,0,1,0,1,0,0,0,0
"Máy sài rất ổn, camera đẹp, máy cảm ứng mượt, mạng mạnh, máy nhẹ, cầm rất vừa tay...cảm ơn samsung..",3,0,3,0,0,0,0,0,3,3,3
Máy tốt pin trâu sau khi ổn định. Máy đẹp chắc tay tuy hơi dày. Camera ổn chụp đêm chưa tốt lắm trong điều kiện thiếu sáng. Dc tặng tai nghe ok. Nên mua trong tầm giá,2,0,3,0,0,0,3,2,2,0,0
"Mới cầm 40 triệu tiền lẻ vô TGDĐ mua iphone 11 pro mã nhưng thái độ nhân viên phục vụ thì....
link xem: https://youtu.be/aVD4ktk1bUo",0,0,0,0,0,0,0,0,0,0,0
Mjh mới đổi dt Oppo Reno 2f Oppo Reno 4 đc 2ngay thấy sai ok lam  Reno 2f sai k im lam sai k hài lòng Oppo Reno 4 ok nhé mấy bạn,0,0,3,0,0,0,0,0,0,0,3
"Máy tốt, chỉ tiếc là thiết kế bằng nhựa nên giá thành đắt hơn so với tầm giá, dù sao cũng khá hài lòng về sản phẩm.",0,0,3,0,0,0,0,1,2,0,0
"Quá tuyệt luôn, máy ảnh chụp đẹp, hiệu năng ổn định, ưng nhất quả màn vì chạy ứng dụng hay đi dưới trời nắng thì A51 quá đỉnh rồi về màn luôn🥰🥰",3,3,3,0,3,0,0,0,0,0,0
Dùng 3 tháng nhưng bảo hành đến 3 lần liên tục vì lỗi sạc không vào. Dù là fan của samsung nhưng lần này là bảo hành không được nữa là cách luôn. Quá tam ba bận,0,0,0,0,0,0,1,0,0,0,1
"mới cập nhật bản vá lỗi cammera bật lênh cứ kêu cạch cạch cạch tắc nguồn mở lại ko vào camera mà có hiện tượng 
camera kêu tạch và rung nhẹ",0,0,0,0,1,0,0,0,0,0,0
"Sản phẩm quá tồi, không có ghi âm cuộc gọi. Hối hận khi dùng sp đc 3 ngày quá nhiều tính năng phóng đại",0,0,1,0,0,0,0,0,0,1,0
Sản phẩm tốt .thiết kế đẹp bắt mắt .camera chụp ảnh siêu đẹp.pin sài ổn sạc nhanh không gây nóng máy .sản phẩm đáng để trải nghiệm 🥰🥰🥰,3,0,3,0,0,0,3,0,3,0,0
"Pin sạc quá lâu pai hơn 3h mới đầy,sac thì nóng rực 🥵dt loa nghe nhỏ,nói chung không ưng.",0,0,1,0,0,0,1,0,0,1,0
"Mình mua avt 3 hồi 23/06 tới giờ mọi thứ đều ổn, mấy ngày đầu thì pin trâu ổn, để qua đêm không xài bị xuống 1% hay không xuống % nào, nhưng sau mấy ngày thì lúc không xài máy xuống pin nhanh kinh khủng, trường hợp này mong TGDD cho đổi trả ạ, chứ dùng z sợ quá",0,0,3,0,0,0,1,0,0,0,1
Máy A10S dùng rất ok ..tôi cảm thấy vui khi dùng đến A10S PIN CŨNG OK /////////// /,0,0,3,0,0,0,3,0,0,0,0
"Với mức giá thì tạm được. Còn theo cá nhân mình thì mình k thích đt này.
- Đt màn hình sáng tối bất thường, mua về ngày thứ hai khi dùng mình đã phát hiện ra.
- Đt lấy nét quá chậm, và không lấy nét cận cảnh được.
- Dung lượng cùi, chơi game nếu dung lượng nặng là tự động out game.
- Máy đơ, k mượt.
Với giá 3tr thì mua đt hãng khác mình nghĩ okela hơn con này.",1,1,1,1,1,0,0,2,0,0,3
"Hiện đại và đúng người dùng.😄😄 cam rõ đẹp, trượt mượt nhiều kiểu và chất lượng.......",3,0,3,0,0,0,0,0,0,0,0
Tuyệt vời chơi game rất ngon cam đẹp màn cũng đẹp nỗ chung là ổn nhân viên nhiệt tình,3,3,3,0,3,0,0,0,0,0,0
"Quá tệ, pin tụt nhanh, chụp ảnh không nét, vân tay không nhạy, máy lag. Hối hận khi mua",1,0,3,0,1,0,1,0,0,1,0
"Sản phẩm tốt mọi mặt. Trừ loa hơi nhỏ, nghe ít hay với camera trước ảo quá và màu nhợt nhạt.",1,0,3,0,0,0,0,0,0,1,0
"thiết kế nguyên khối sang trọng, pin sài ổn định 1 ngày , màn hình sáng hiển thị tốt, camera kép chup hình xóa phông tuyệt vời, sản phẩm đáng mua trong tầm giá",3,3,3,0,0,0,3,2,3,0,0
Nhọ quá. Camera lồi sước. Dán cường lực camera cũng bong. Ko bít giờ làm j cho hết xước.các thứ còn lại ngon k phàn nàn.,0,0,3,0,0,0,0,0,1,0,0
"Đt hình dáng đẹp nhưng chất lượng thì k đc ok cho lắm k phù hợp với giá tiền 
Vừa mua hôm qua mà hôm nay đã có hiện tượng đứng máy tuy không chơi game chỉ cấp quyền cho 1 số ứng dụng mà đứng 1 hồi lâu ( vd: cho phép truy cập vị trí, cho phép vào bộ sưu tập..vv) vừa đc 1 ngày mà đã vậy không biết 1 tuần, 1 tháng sẽ ra sau. Mong mọi người cân nhắc trước khi mua.",0,0,1,0,1,0,0,1,3,0,1
Máy đẹp mượt pin trâu dùng dò vé số khá ổn .,0,0,3,0,3,0,3,0,0,0,3
"Minh mua đc 20 ngày. Thấy ổn, chụp hình rõ nét, màn hình to , màu săc nét. Máy mỏng đẹp. Pin khá là ngon lành. Mjnh làm bưu tá nghe gọi suôt ngày mà ság ra sạc đầy pin hoạt  động gần như liên tục mà tới luc đi ngủ tầm sau 10h đêm mới báo sạc pin . Hiện tại chưa có j phải phàn nàn ko biêt lâu dài ra sao",3,3,3,0,0,0,3,0,3,0,3
Tui khi chơi Liên quân tuy giảm cấu hình đồ họa của game xuống mức tiêu chuẩn vẫn bị giật mình nhà SX chỉ giải pháp khắc phục cảm ơn,0,0,0,0,1,0,0,0,0,0,3
"Bin mau hết. Kg xai vân vây.vân tay qua yếu , theo gia sản phẩm thì chưa được hài long",0,0,1,0,0,0,1,1,0,1,0
"Đã mua và không hối hận 
Trên cả tuyệt vời ông mặt trời
Cám ơn tgdđ nhé . Chúc tgdđ ngày càng phát triển",0,0,3,0,0,0,0,0,0,0,3
Rất ngon trong tầm giá camera đẹp pin trâu game mượt nhưng có cái là không bật đc fps cao liên quân,0,0,3,0,2,0,0,2,0,0,0
"Đây là sản phẩm mình thấy hài lòng nhất cả về thiết kế và hiệu năng. Tầm giá này thì mấy cn 5 đến 6triệu khó qua nổi con này. Hãy gạt bỏ suy nghĩ sai lầm về điện thoại trung quốc. Chị Tiên ở shop đường Hùng Vương Huế nhiệt tình, vui vẻ rất hài lòng.",0,0,3,0,3,0,0,2,3,0,3
Điện thoại sài nói chung tạm ổn nhưng thất vọng dt chụp màn hình rất khó khăn. Hơi thất vọng vì nhu cầu cv mình cần chụp màn hình nhìu,0,0,2,0,0,0,0,0,0,1,3
Đã mua dùng được 1 tháng và mất...VIvo y19 sự lựa chọn tuyệt vời ...pin trâu chơi game lâu camera tạm ổn tác vụ nhanh ok,2,0,3,0,3,0,3,0,0,0,3
Mới mua được một ngày pin kém thôi rồi ae lên suy nghĩ lại trước khi mua với giá tiền vậy lên mua SS thì hơn,0,0,1,0,0,0,3,1,0,0,0
"sản phẩm dùng rất tốt, thiết kế đẹp, sang trọng, pin sử dụng khá lâu, mình rất thích thái độ phục vụ của nhân viên rất nhiệt tình chu đáo",0,0,3,0,0,0,3,0,3,0,0
"Tôi mới mua  có nhận xét như sau , pin rất trâu , bắt wifi khỏe ngon trong tầm giá  nhân viên nhiệt tình",0,0,0,0,0,0,3,2,0,3,3
"Điện thoại mua được hơn 1 tuần nhưng pin tụt rất nhanh, tắt màn hình(không có ứng dụng chạy ngầm) để không 2 tiếng đồng hộ tụt hẳn 10%, ngồi xem youtube 1 tiếng mà mất gần 20% pin. Thật sự là quá thất vọng với 1 viên pin có dung lượng 5020 mAh.",0,0,3,0,0,0,1,0,0,0,0
"Đã mua ở điện máy xanh, rất tốt, giá ntn thì không đòi hỏi j hơn. Nhân viên nhiệt tình, tư vấn chu đáo.",0,0,3,0,0,0,0,2,0,0,3
Máy ngon cầm pin trâu chơi liên quân 10 tiếng mà còn 28% vãi thật lại còn mượt,0,0,3,0,3,0,3,0,0,0,0
Sai lầm lớn nhất khi mua Oppo A91 . Máy nhanh nóng. Pin nhanh hết. K làm gì pin cũng het.,0,0,1,0,1,0,1,0,0,0,0
"Rất tốt, sản phẩm này thật tuyệt. Tôi dùng cho công việc và giải trí đều thích mê",0,0,3,0,0,0,0,0,0,0,3
pin sài hao nhanh.. cho minh hỏi sac 100% pin sài het duoc pao nhieu tieng vay..,0,0,0,0,0,0,1,0,0,0,1
