comment,training_program,facility,lecturer,others
Cô bạn này rất duyên dáng và quý phái.,0,0,0,2
Cô bạn này rất giàu trí tưởng tượng và có óc sáng tạo.,0,0,0,3
Cô bạn này rất hiền lành và tốt bụng.,0,0,0,2
Cô bạn này rất hung dữ và thường xuyên đánh giá người khác một cách tiêu cực.,0,0,0,1
Cô bạn này rất kiên nhẫn và mẫn cán.,0,0,0,2
Cô bạn này rất lịch sự và tế nhị.,0,0,0,2
Cô bạn này rất nhanh nhẹn trong giải quyết vấn đề.,0,0,0,3
Cô bạn này rất sát cánh và ủng hộ những người xung quanh.,0,0,0,3
Cô bạn này rất thông cảm và đồng cảm.,0,0,0,2
Cô bạn này rất thông minh và giúp đỡ tôi trong những bài tập khó khăn.,0,0,0,3
Cô bạn này rất thông minh và luôn đưa ra lời khuyên hữu ích cho tôi.,0,0,0,3
Cô bạn này rất thông minh và đáng ngưỡng mộ.,0,0,0,2
Cô bạn này rất tiếp thu nhận thức nhanh và cập nhật kiến ​​thức thường xuyên.,0,0,0,3
Cô bạn này rất trí tuệ và thông minh.,0,0,0,2
Cô bạn này rất tỉ mỉ và kỹ lưỡng.,0,0,0,2
Cô bạn này rất tự lập và độc lập.,0,0,0,2
Cô bạn này rất tự tin và quyết đoán.,0,0,0,2
Cô bạn này rất ích kỷ và chỉ tập trung vào chính mình.,0,0,0,1
Cô bạn này thường xuyên vắng mặt khi cần phối hợp làm việc.,0,0,0,1
Cô bạn này vô cùng tự cao và lúc nào cũng cho mình là tốt nhất.,0,0,0,1
Cô bạn rất chăm chỉ và luôn là người đứng đầu trong việc hoàn thành công việc.,0,0,0,3
Cô bạn rất giỏi trong việc giải quyết xung đột và giữ gìn tốt mối quan hệ với người khác.,0,0,0,3
Cô bạn rất nhạy cảm và luôn hiểu được cảm xúc của người khác.,0,0,0,3
Cô bạn rất nhẹ nhàng và dễ thương trong cách xử sự và giao tiếp với mọi người.,0,0,0,3
Cô bạn rất thân thiện và luôn tạo niềm vui cho mọi người.,0,0,0,3
Cô bạn rất thông minh và luôn có những ý tưởng tốt cho công việc của đội nhóm.,0,0,0,3
Cô bạn rất thông minh và luôn có sự chuẩn bị cao trước khi thực hiện công việc của mình.,0,0,0,3
Cô bạn rất tài năng và có tâm huyết trong công việc của mình.,0,0,0,3
Cô bạn tôi rất hoà đồng và vui vẻ.,0,0,0,2
Cô bạn tôi rất vui tính và tạo được sự thoải mái cho mọi người.,0,0,0,3
Cô bạn đó rất lười biếng và không bao giờ làm việc đúng hạn.,0,0,0,1
Cô bạn đồng học của tôi rất hòa đồng và vui vẻ.,0,0,0,3
Cô bạn đồng học này có khả năng giao tiếp tốt và tạo ra những ý tưởng mới lạ.,0,0,0,3
Cô bạn đồng học này có tố chất lãnh đạo và được mọi người kính trọng.,0,0,0,3
Cô bạn đồng học này luôn biết cách xây dựng và duy trì các mối quan hệ tốt đẹp.,0,0,0,3
Cô bạn đồng học này luôn giữ được tinh thần lạc quan và không bao giờ nản chí.,0,0,0,3
Cô bạn đồng học này luôn tạo được sự chú ý và động viên từ mọi người.,0,0,0,3
Cô bạn đồng học này rất dịu dàng và chu đáo.,0,0,0,3
Cô bạn đồng học này rất lắng nghe và quan tâm đến những người xung quanh.,0,0,0,3
Cô bạn đồng học này rất mạnh mẽ và không ngừng nỗ lực để đạt được mục tiêu của mình.,0,0,0,3
Cô bạn đồng học này rất nhanh nhẹn và có tố chất thích ứng tốt.,0,0,0,3
Cô bạn đồng học này rất thông minh và chăm chỉ trong học tập.,0,0,0,3
Cô bạn đồng học này được trân trọng vì tính cách lạc quan và kiên trì.,0,0,0,3
Cô bạn đồng học này đầy năng lượng và sự chân thành.,0,0,0,3
Cô bạn độc đáo này không bao giờ chịu chia sẻ tài liệu.,0,0,0,1
Cô giáo của em rất có tài giảng dạy.,0,0,0,2
Cô giáo của em rất có tài phân tích và đánh giá năng lực của học sinh.,0,0,0,2
Cô giáo của em rất tâm huyết với công việc giảng dạy của mình.,0,0,0,2
Cô giáo của em rất tận tâm với học sinh.,0,0,0,2
Cô giáo của tôi luôn sáng tạo trong cách giảng dạy.,0,0,0,2
Cô giáo của tôi là người rất thông thái và giàu kinh nghiệm.,0,0,0,2
Cô giáo của tôi là người rất tận tâm với công việc.,0,0,0,2
Cô giáo của tôi rất chú trọng vào giáo dục toàn diện cho học sinh.,0,0,0,2
Cô giáo dạy rất chân thành và nhiệt tình.,0,0,0,2
Cô giáo dạy rất thông minh và kiên nhẫn.,0,0,0,2
Cô giáo dạy rất tinh tế và chuyên nghiệp.,0,0,0,2
Cô giáo là một người đầy tâm huyết với công việc dạy học.,0,0,0,2
Cô giáo này luôn có định hướng rõ ràng cho các sinh viên.,0,0,0,2
Cô giáo rất giỏi tiếng Anh.,0,0,0,2
Cô giáo rất nhiệt tình và chuyên nghiệp.,0,0,0,2
Cô giáo rất tỉ mỉ trong việc giảng dạy.,0,0,0,2
Cô giáo rất tốt bụng và nhiệt tình.,0,0,0,3
Cô giáo đã giúp tôi hiểu rõ hơn về môn học này.,0,0,0,2
Cô giảng viên giải thích rất rõ ràng và dễ hiểu.,0,0,0,2
Cô giảng viên giảng dạy rất chuyên nghiệp và có tâm.,0,0,0,2
Cô giảng viên giảng dạy rất năng động và hài hước.,0,0,0,2
Cô giảng viên giảng dạy rất thoải mái và thân thiện.,0,0,0,2
Cô giảng viên khuyến khích học sinh suy nghĩ sáng tạo và đóng góp ý kiến.,0,0,0,2
Cô giảng viên luôn tạo ra không khí học tập thân thiện và thoải mái.,0,0,0,2
Cô giảng viên này luôn sáng tạo và có những giảng dạy độc đáo.,0,0,0,2
Cô giảng viên này là người rất thông minh và có tầm nhìn rộng.,0,0,0,2
Cô giảng viên này rất nghiêm túc và có tinh thần trách nhiệm cao.,0,0,0,2
Cô giảng viên rất có tinh thần cầu tiến trong nghề giảng dạy.,0,0,0,2
Cô giảng viên rất có tâm và chia sẻ kinh nghiệm thực tế.,0,0,0,2
Cô giảng viên rất cởi mở và nỗ lực giúp đỡ học sinh.,0,0,0,2
Cô giảng viên rất nhiệt tình và thấu hiểu học sinh.,0,0,0,2
Cô giảng viên rất tận tâm và quan tâm đến từng sinh viên.,0,0,0,2
Cô giảng viên rất ủng hộ và khuyến khích sinh viên phát triển tài năng.,0,0,0,2
Cô này không chịu giúp đỡ nhóm và thường xuyên để toàn bộ công việc cho người khác.,0,0,0,1
Cô này không hiểu rõ đề tài và dẫn đến những sai lầm trong quá trình làm bài tập.,0,0,0,1
Cô này là người chăm chỉ và có tinh thần trách nhiệm cao.,0,0,0,2
Cô này là người rất chuyên nghiệp và có kinh nghiệm giảng dạy lâu năm.,0,0,0,2
Cô ta không có khả năng lãnh đạo.,0,0,0,1
Cô ta không có tinh thần thử thách.,0,0,0,1
Cô ta không có tinh thần đồng đội.,0,0,0,1
Cô ta không quan tâm đến người khác và sự thật.,0,0,0,1
Cô ta không thể giải quyết vấn đề.,0,0,0,1
Cô ta không thể giữ bí mật được.,0,0,0,1
Cô ta không thể làm được bất cứ điều gì đúng cách.,0,0,0,1
Cô ta luôn chỉ nghĩ đến việc lợi dụng người khác.,0,0,0,1
Cô ta luôn đổ lỗi cho người khác khi có vấn đề.,0,0,0,1
Cô ta là người khó chịu nhất mà tôi từng biết đến.,0,0,0,1
Cô ta là người vô trách nhiệm nhất trong nhóm.,0,0,0,1
Cô ta rất ích kỷ chịu đóng góp vào nhóm.,0,0,0,1
Cô ta thực sự không biết cách trị liệu người khác.,0,0,0,1
Cô đồng nghiệp thường xuyên chia sẻ kinh nghiệm giảng dạy rất hay.,0,0,0,2
Cô ấy chỉ biết tìm cách phô trương và đố kỵ với người khác.,0,0,0,1
Cô ấy chỉ biết đòi hỏi muốn hưởng lợi nhưng không hề chịu đóng góp công sức.,0,0,0,1
Cô ấy chỉ làm những việc mình thích và không bao giờ chịu đóng góp ý kiến hay giúp đỡ nhóm.,0,0,0,1
"Cô ấy chỉ làm việc khi được giao nhiệm vụ cụ thể, không bao giờ tự động ý tưởng.",0,0,0,1
Cô ấy chỉ quan tâm đến chuyện của mình mà không bao giờ suy nghĩ đến người khác.,0,0,0,1
Cô ấy chỉ quan tâm đến kết quả cá nhân và không hề chia sẻ kiến ​​thức cho người khác.,0,0,0,1
Cô ấy chỉ quan tâm đến việc giành được thành tích cá nhân mà không để ý đến sự phát triển của lớp học.,0,0,0,1
"Cô ấy chỉ quan tâm đến việc làm của bản thân mình, không hợp tác với nhóm.",0,0,0,1
Cô ấy chỉ quan tâm đến điểm số của mình mà không cố gắng giúp đỡ những người khác.,0,0,0,1
Cô ấy chỉ thích nói chuyện và không muốn đóng góp ý kiến vào dự án của nhóm.,0,0,0,1
Cô ấy chỉ đồng ý với suy nghĩ của người khác và không đưa ra ý kiến ​​của bản thân.,0,0,0,1
Cô ấy có cách dạy rất hiệu quả và hỗ trợ học viên tận tình.,0,0,0,2
Cô ấy có khả năng diễn đạt rõ ràng và dễ hiểu.,0,0,0,2
Cô ấy có khả năng dạy và chia sẻ kiến thức cho người khác.,0,0,0,2
Cô ấy có khả năng giao tiếp rất tốt và luôn tạo sự thoải mái cho mọi người.,0,0,0,3
"Cô ấy có khả năng giải thích rõ ràng, dễ hiểu.",0,0,0,2
Cô ấy có khả năng làm việc nhóm tốt.,0,0,0,2
Cô ấy có khả năng nghĩ logic và sắp xếp công việc một cách có kế hoạch.,0,0,0,2
Cô ấy có khả năng nắm bắt được ý tưởng mới và thúc đẩy các hoạt động tạo ý tưởng sáng tạo.,0,0,0,2
Cô ấy có khả năng phát triển các chiến lược giảng dạy tốt.,0,0,0,2
Cô ấy có khả năng phát triển kỹ năng của người khác.,0,0,0,2
Cô ấy có khả năng phát triển mối quan hệ xã hội và xây dựng mạng lưới liên kết.,0,0,0,2
Cô ấy có khả năng phát triển tốt trong lĩnh vực quản trị kinh doanh.,0,0,0,2
Cô ấy có khả năng thuyết phục tốt và luôn quan tâm đến người khác.,0,0,0,2
Cô ấy có khả năng thuyết trình và trình bày tốt.,0,0,0,2
Cô ấy có khả năng thích ứng với nhiều tình huống.,0,0,0,2
Cô ấy có khả năng thích ứng với sự thay đổi của công việc và môi trường.,0,0,0,2
Cô ấy có khả năng tìm ra những giá trị chung và xây dựng mối quan hệ tốt với người khác.,0,0,0,2
"Cô ấy có khả năng tổ chức và lãnh đạo tốt, giúp đội nhóm hoạt động hiệu quả hơn.",0,0,0,3
Cô ấy có khả năng xây dựng các mối quan hệ lành mạnh và hiệu quả.,0,0,0,2
Cô ấy có khả năng đàm phán và giải quyết vấn đề tốt trong hội thảo.,0,0,0,2
Cô ấy có khả năng đưa ra quyết định một cách đúng đắn và hiệu quả.,0,0,0,3
Cô ấy có khả năng đưa ra quyết định đúng đắn trong các vấn đề phức tạp.,0,0,0,2
Cô ấy có khả năng đối phó với áp lực và giải quyết các vấn đề khó khăn trong công việc.,0,0,0,2
Cô ấy có khả năng đột phá và luôn tìm kiếm cách giải quyết vấn đề mới.,0,0,0,3
Cô ấy có kiến thức sâu rộng và giọng nói dễ nghe.,0,0,0,2
Cô ấy có kỹ năng giải quyết vấn đề tốt.,0,0,0,2
Cô ấy có kỹ năng giảng dạy rất tốt.,0,0,0,2
Cô ấy có kỹ năng truyền đạt thông tin rất tốt.,0,0,0,2
Cô ấy có kỹ năng đặc biệt và luôn chia sẻ kinh nghiệm của mình để giúp đỡ người khác.,0,0,0,3
Cô ấy có một tâm hồn rất đẹp và sáng suốt.,0,0,0,3
Cô ấy có nhiều kinh nghiệm trong ngành của mình.,0,0,0,2
Cô ấy có nhiều kinh nghiệm và luôn sẵn sàng giúp đỡ người khác.,0,0,0,2
Cô ấy có nhiều kỹ năng giao tiếp và luôn xuất hiện tươi cười để truyền cảm hứng cho người khác.,0,0,0,3
Cô ấy có nhiều kỹ năng và luôn cố gắng chia sẻ những kinh nghiệm của mình với nhau.,0,0,0,3
"Cô ấy có nét đẹp dịu dàng, tươi cười và vô cùng duyên dáng.",0,0,0,3
Cô ấy có phong cách dạy học vô cùng sáng tạo và thú vị.,0,0,0,2
Cô ấy có sự khéo léo trong việc xử lý các vấn đề phát sinh.,0,0,0,2
Cô ấy có sự đam mê và nhiệt huyết với công việc.,0,0,0,2
Cô ấy có thái độ tích cực đối với mọi người và luôn cố gắng giúp đỡ miễn phí.,0,0,0,3
Cô ấy có tinh thần làm việc chăm chỉ và kiên trì.,0,0,0,2
Cô ấy có tài chăm sóc người khác và luôn tận tâm với công việc.,0,0,0,2
Cô ấy có tài giao tiếp tốt và thân thiện với những người xung quanh.,0,0,0,2
